steam_id,comp_main,comp_plus,comp_100
364360,122296,250310,666590
1037020,29260,40439,48349
203750,33298,39827,72649
953490,16665,19631,22566
449960,36008,54937,127725
260230,23748,26638,33149
418670,29415,48834,56239
13500,44009,53791,61342
3314790,26461,41825,155103
5152,97578,145804,262789
3316940,192032,292952,385445
617830,7077,12073,24710
235900,33180
115800,29559,36250,47411
225320,73197,85179,90849
258180,15157,19735,28754
221640,18738,29961,63769
2653790,2470,3671,4203
2933080,42831,68680,191783
1200580,2095,3289,5753
1150530,49235,71025,96819
794540,15062,19698,39929
704270,66379,167257,306870
1607680,15830,19752,31957
1272320,109853,208998,397624
1368870,56570,100200,115891
1318690,96222,146879,165556
602960,187632,304526,495368
609490,6024,7961,14352
537800,56665,67414,95931
1510580,7200,10387,120802
242680,58776,212668,686160
65800,52158,221716,1653450
465200,27303,51996,93166
508440,31082,57748,154415
543460,36014,67897,139589
28000,14685,19550,39703
32470,85895,147766,187706
2115,36910,46046,61829
2543510,10710,21600,138600
2542120,21746,33582,53722
1392860,21150,22158,35543
1996010,19428,22306,29885
680360,35942,55405,62877
790820,133839,180954,264794
460960,20001,29927,42954
421170,67260,82014,99883
397950,13076,20146,30343
22309,79891,188078,410299
1115690,23169,30156,43264
17390,44539,102270,370779
34010,46847,62749,93506
1622910,16755,20076,27867
2397250,12785,21360,27270
1338580,19199,23650,29520
1282150,25531,33462,52864
658850,13684,28319,64952
914710,27155,34544,45345
644830,73777,100138,138285
410710,47001,54978,76962
610370,96526,132071,231796
429570,14254,14589,14935
298630,69936,153028,157182
1262560,36566,58120,128416
2366980,8803,9907,14728
233720,11792,22794,54836
388210,18759,20975,23182
1620730,75627,105595,121649
1634150,4314,5599,6967
1388880,16603,29352,53075
1285670,4864,5422,7834
495420,58182,116522,499908
512900,35439,91042,161895
394360,186461,1320155,3986557
2767030,52585,147672,387752
35450,25429,31428,88904
1602080,60448,71450,120913
1384160,17877,94187,217298
536220,27254,28865,29657
609920,5608,16700,104534
211600,72102,92861,128775
1271700,36908,60981,128706
1532690,29538,56368,81184
1286350,12114,40218,141165
3244220,6592,9925,15574
3008130,66187,110946,160899
1488200,103763,142097,217627
268870,77991,112160,146199
572890,11219,13940,23170
1644940,13118,17903,28779
1590910,25847,35452,49690
1364100,19501,22468,45424
2106840,39621,44716,46894
232770,8832,13222,49395
2701440,43610,54938,56508
964800,25507,35071,59765
280160,24373,36931,70742
714120,10847,11926,17704
321800,110856,147562,222966
2393160,44188,50766,75379
56400,32832,50132,167491
219780,105284,151353,220106
1082430,6074,7276,12088
1120810,18023,31344,56293
1507190,10175,10787,11230
787810,45084,67766,126001
367450,38972,113041,142360
1042550,314919,397962,651230
2680010,122948,169585,204979
115100,19985,23830,26713
2303350,23699,33741,45962
2968420,127317,145286,152885
456750,17229,20576,22712
835960,72091,112168,136824
287980,20988,46126,154467
1656780,11329,35933,234000
235600,38740,63912,102153
881020,55920,117714,470185
214170,119754,170310,249807
12750,72262,87244,121845
1116580,18517,21385,23746
578330,55317,88135,174299
1280930,54490,83421,187884
1084160,153467,226415,317147
332200,38558,48250,61653
57900,32979,44357,78997
301640,47989,71199,122460
1202130,49687,55058,77686
1451810,25734,54901,280278
24800,35584,64204,123520
1966900,13208,44689,107876
600130,26159,33348,62166
1291010,24661,37530,44619
1370050,18079,22460,45807
65790,85747,137800,245134
797410,3055,11760,38400
2825530,15874,23582,39305
1236300,7224,14665,21872
677160,9335,11436,16757
265210,7517,14006,24693
1413480,177040,224560,329948
21980,26858,30272,45208
2138330,47659,83071,113531
260210,28401,40473,58393
1579380,26163,36911,50069
1269640,20145,22455,24237
1119980,36810,48559,55954
1378990,36193,72950,307642
893680,23266,29183,49417
620980,23305,83771,193303
521890,29306,50981,58530
2915460,16653,25136,31577
2778580,92310,140301,183688
57400,44849,77866,164507
345820,29154,34893,37564
1147550,30440,41648,156177
1158160,203042,393525,645618
1432100,25041,26897,45346
2231450,22545,40671,163495
973580,42637,55679,97360
303210,5528,5968,6120
405830,38990,54906,62046
13570,46514,51438,70958
212480,27508,65058,156343
505540,51369,85317,139739
98400,25666,32271,92817
1388870,89834,101530,169539
540840,13101,18643,25844
32390,29505,34076,36287
1796470,30909,47798,71694
33220,26389,40719,65624
1167750,125696,137716,183979
1151050,15923
2365810,18684,23823,27276
1627840,19034,19278,21518
1099640,21219,26146,28153
1062830,18688,34826,78390
281640,40733,54648,92895
346940,72848,112093,162483
1124300,55970,165541,782868
238370,22149,35751,120173
2753970,12736,19322,38452
265300,53708,75554,166282
9010,28855,36650,39097
224980,66262,82359,85056
3700,47108,53564,83612
242920,54507,116792,322800
15710,54095,55000,57069
1272160,35236,56161,130356
207170,59461,74262,104992
1846380,83505,110854,182185
1202200,80990,130703,379755
873940,53320,77648,162544
1392960,150540,273210,526974
1270990,31289,45977,96034
527710,0,0,36296
997070,44944,88058,376861
461950,28810,37276,56829
1359980,25929,28611,41578
50650,77526,105229,162736
3480,14707,37346,119473
239250,52855,73388,118270
284160,24285,30196,56548
704850,47227,66034,100010
304650,78331,222949,443291
115110,14341,21866,32680
207490,39553,51941,77841
204300,40397,159469,491246
1472560,22358,32053,49825
1108590,19005,25585,51744
1304930,52255,113280,266837
1144770,7790,11107,15282
454650,70521,148119,366687
1809700,232468,291923,446012
332310,43179,98325,130754
1240590,28017,34824,48943
428550,16213,20054,35857
1205520,53543,69435,92580
692890,33159,80136,156044
1229240,125217,164189,200158
438490,196971,274111,432213
356570,22407,36058,50696
411300,98769,182291,305558
1222670,82666,381174,1008665
3897800,11393,24001,110676
2193540,21238,97200,100020
4700,109964,252819,498056
202200,73371,119550,301680
1599330,73350,129488,161895
1451940,10845,22886,43892
1517290,153577,459101,485964
1515950,4980,37200,79200
1172450,19696,22362,23812
1240440,40746,70089,105915
558420,9900,10935,11276
262280,55794,75779,101648
283640,59266,77617,115595
295790,11025,13437,15464
1238820,21975,41916,225065
2567870,18508,26717,37063
1790600,38783,96607,156780
1266700,39297,62488,89983
7760,138537,176400,277138
1063660,25580,31819,76483
1047220,4071,4692,5551
818320,25215,44601,72869
535480,43167,55653,74197
499520,18362,21231,22470
1238020,88285,128848,181693
319510,7848,11199,17281
209160,21662,30423,46939
246900,43683,188824,298906
492720,125842,206514,268918
91200,23431,36852,80024
1351080,350190
2993780,121279,213304,486693
360740,22964,42503,53187
224480,8687,14448,27380
233860,292729,495561,985314
383120,215920
4720,24541,29582,44324
201700,32457,40315,69431
15750,37595,51923,91286
2181610,22681,77279,104614
507490,58726,90676,139991
1097840,40572,56473,70571
564310,79578,139483,150654
384310,35061,55726,80640
285900,7755,18943,27130
32510,32797,53848,106039
1356040,25170,30600,44111
34470,38400,58775,95617
1531540,0,325020,0
1367590,33898,37673,49149
998740,27858,76185,324756
743450,3806,26620,361544
962130,114889,255124,367621
1018010,81021,100285,106473
788100,40445,121070,314183
13530,35383,37889,43887
343860,9084,11295,12835
234670,46760,93127,131860
2277560,112312,133860,175318
2058190,87222,192181,387582
1601740,0,0,84420
1112890,14848,20467,24275
1665190,5820,30292,157664
290340,7338,75972,346058
718670,69729,144727,395022
862740,0,0,15153
738520,58717,88414,119037
209650,25599,38344,63498
33320,28327,32076,38338
2527500,15071,18027,30064
1272840,12805,15374,22263
1190170,19349,43275,202178
1850510,123687,175730,377895
369990,2056,18000,99897
200940,7267,11809,22618
460870,117538,207127,329021
966330,7180,9254,18581
3920,36716,50526,65209
3070070,112694,139283,333198
1592110,95850,136800,216360
10680,29232,42141,87152
897450,79535,143077,172472
899770,80154,170784,303334
1390410,21710,31217,120585
866800,35617,37267,49460
514900,24988,31325,41288
979070,12183,26675,44740
730390,18049,20872,22520
1169040,88578,163389,254859
481510,31992,44078,88499
234270,52104,58564,69057
269190,104454,172579,263203
681280,18040,46680,252661
828740,32187,35217,36959
1522160,36780,52869,88048
398850,19598,24165,38227
261550,183141,296892,614433
330840,43642,45382,47871
1915380,76800,80953,108316
1567020,25680,32568,66237
1611910,101533,207738,271080
957960,20628,40539,66247
1253920,94525,166215,405774
286000,32340,38393,67642
826940,15941,18668,23083
343710,14849,19313,26366
2239550,65436,119128,181069
8800,111060,216919,285921
1102130,2586,2925,3402
300380,20792,38210,136440
40390,93815,122671,166555
247020,68057,95723,133583
12710,28070,57923,115624
71230,9458,16369,23361
1480560,59072,112677,252631
1046790,27033,29851,33941
1149620,42596,59185,106094
1172650,11114,13205,20109
1000030,167100,193075,310594
1361320,15470,15813,16064
881320,22016,32831,57497
637090,184764,273199,535581
451020,105002,156742,260973
290300,79157,112694,192071
2627260,41868,57887,154480
2361770,33704,48676,63080
1356810,5580,29220,0
23319,226472,272569,534044
1509510,108000,259643,296070
1167630,45140,84220,108202
2395210,25177,43473,124864
273350,51450,54000,0
6980,59316,80844,104794
33900,59204,113659,316644
1810820,150619,257378,332847
250180,5182,9992,16649
1920780,22757,28167,67629
473950,17053,21639,30479
688420,22121,32662,77613
441380,16300,39529,51853
1133760,123295,150373,232499
269210,35790,125019,402442
1815570,22220,50794,214200
976590,90786,93600,185400
1263240,21785,26006,40983
1214470,45091,60205,60254
645630,100384,295596,323284
559100,124212,196407,410038
760060,46847,66345,83956
462960,0,0,28620
396900,50088,62139,97095
240760,147009,234482,364203
2428810,25321,39972,57386
10500,244525,506347,882132
1972440,5306,33930,171196
1179080,20020,26857,60315
1140890,25512,31068,36783
550320,58317,70339,112875
1040070,31467,38773,48567
427700,72029,101451,136474
344740,16263,36064,55896
1084640,24528,36423,40149
237110,31832,66184,257763
1652250,18121,30330,106650
251130,46078,63166,117299
34870,18476,26037,43010
219950,8990,15158,23269
32330,32883,50202,69845
1700,69881,94112,181886
1337520,26939,90305,288141
943370,20896,86280,101220
1182310,25045,27637,28237
1623940,16878,18726,25484
421050,39164,44152,49731
2166060,5774,9473,9569
510420,18835,22492,42070
264140,28100,72649,101227
102600,29856,47699,98584
225020,53318,61151,66546
32460,25362,28400,28795
1143810,47940,60986,75376
1067540,35400,40435,40965
916730,12217,14083,15865
660160,63000,64470,81300
2400770,18000,37170,40276
633230,25591,106629,376152
673130,29904,39195,47209
1328660,59905,81401,128187
1502190,37812,45192,76800
857980,30544,50303,101941
684410,47322,59807,77282
239430,11401,13789,35074
960690,29436,69941,176447
1262580,67908,98377,169814
977880,72814,89829,120220
92800,149471,204002,237293
40300,99868,135001,165179
312750,110321,139815,258318
219760,76130,125827,214882
2796010,23280
1207650,41654,73273,122204
1220150,35854,44912,48656
2453160,9852,13737,33931
427680,59192,85386,177737
1073910,60750,77535,98958
217200,29989,51790,90284
525480,187053,321638,462878
1269500,10800,11640,19200
4249130,23658,30601,36859
671860,75600,120378,0
1581770,89270,203490,858420
1345860,32958,42315,55391
349730,33540,180353,0
735580,18318,22569,40532
743890,61964,89771,109320
1335790,14887,19543,29477
443810,70951,85126,119133
314790,19814,23055,42529
944010,19800,55764,105480
2623090,5700
204060,14799,17051,18535
3035120,18800,21712,21777
949200,18720,37764,70008
1755830,43205,77559,154823
1213700,18309,21246,28543
737800,97405,193679,272488
555000,6360,0,138060
245620,81420,146693,335763
2552440,69676,117077,246392
41000,22382,30389,71770
222730,29271,75010,244581
21670,24691,32272,60100
230410,411081,2351887,5437548
427410,152071,271398,326521
1416960,0,139450,352320
1347970,43601,101194,185086
1013310,21237,25824,38848
1016120,78563,106865,168859
435400,13252,17911,26864
917720,37706,53636,71158
742300,17333,22719,65865
571740,11538,88090,154200
3098890,15540
1574820,57353,79181,96676
407810,22632,30094,61095
921800,100819,138680,254543
536270,70756,138508,186162
900270,23406,29726,43777
933820,74727,153659,279620
2000950,22156,31759,54031
33930,29210,30120,83670
311240,73482,76219,78496
2544110,35974,38462,40016
841190,49202,80705,152010
1580520,128588,199359,294600
1574580,20274,23945,32640
1016920,20765,40000,156310
1367300,44739,75157,0
890720,16873,23448,29490
1122720,4756,9397,33721
861540,96861,159457,207679
729720,3600,7200,9720
464340,45509,56486,58013
327030,53343,94514,168951
555950,58609,69524,92122
221100,187428,329517,470073
237630,13224,18507,39252
418460,7842,201600,0
40720,3785,3850,4033
3180070,8507,19745,58029
978460,16518,22802,41661
1982340,7266,7450,9709
1283410,26486,34348,39040
1599660,39597,61488,122389
1840080,35382,36160,35816
774201,55803,72450,138287
934780,32977,48407,86226
733790,39512,50595,71207
735290,16569,18431,18900
528230,91730,119895,184000
1225560,22104,29453,48854
420740,1895,4639,8607
335670,39062,54355,89185
265590,53621
427190,43739,67922,261947
1796220,63912,73120,88903
1170080,53540,69854,106012
1325900,49944,69464,118562
1793170,36420,41686,0
1249110,18076,36974,67404
844590,21091,35084,56244
727130,65400,117315,0
552590,21308,25842,30709
1311070,24004,29073,36745
6550,42083,59711,196512
207350,41338,80052,127753
1049320,24999,30734,56989
4540,92420,129033,209992
225000,39014,43690,44270
446020,21896,44373,103569
3419520,33435,40997,58032
2005160,36900,78572,309600
3014080,124352,274058,591134
1284190,123595,163048,203210
1158220,19412,23141,27930
1295500,83780,86733,114016
978300,47684,79970,143335
65300,106891,132081,154189
970830,113554,133990,169382
619700,21108,39285,73530
481870,9225,13050,21120
916440,55394,160814,505203
271240,34128,120883,428173
374040,73042,117836,169554
878670,88694,125591,205737
200170,68120,117044,179524
91600,29450,64293,199115
2071500,118604,164589,566922
1511460,162945,165960,170400
1649010,75289,94890,114023
2328750,82260,140168,156291
750920,45433,82623,139654
1462570,45807,58956,64011
594570,149278,613082,2749670
35000,27680,38637,56200
1661630,33120,0,113760
1252830,7294,8401,9737
736820,38085,134345,324420
612390,24800,33707,46535
553310,8209,30243,126612
484900,95930,126666,128564
378860,94138,257379,352482
431710,4946,6106,7835
1244800,97249,151954,565200
362680,27403,30681,31577
880940,25570,51030,79316
2270,21876,36269,40813
236730,22963,32874,45594
215530,46475,63876,121929
1530,9606,23520,70440
1064220,27856,45123,178338
247660,65950,84975,130135
3020,28243,33623,39323
1778820,15028,39296,60817
1287530,92880
750130,67795,91685,116172
792300,29387,37426,44773
1217060,49587,146353,358804
2878960,41793,153882,611235
323850,40330,43020,53820
1937780,126407,144000,0
1432910,107370,0,137040
1587130,48824,78081,125037
1266030,32847,50396,77321
1599020,21859,28310,35655
1334730,25432,38145,65559
1158370,58319,96836,106623
1085510,7594,18799,39254
938560,13595,14818,26623
576500,28309,32969,42485
746850,32036,40968,54697
1904650,44280,288000,0
370910,21710,23633,25035
404540,6026,15159,70107
211160,48015,58570,71033
2350,17246,31560,32400
245390,21712,27973,28670
1510,30870,57275,114366
3372980,18776,28422,29212
12900,27925,43976,59491
1402120,25800,33162,36350
1520,4158,13076,23394
1096410,20579,25716,40422
1414850,3888,18387,32638
1140270,4439,41614,390116
1130410,14548,18654,33552
774861,35340,71220,445600
1048540,17018,21778,29559
581270,5717,6328,6496
940680,15173,24173,51768
266510,38170,70947,217624
258970,21678,38333,96565
203730,11969,14761,14851
2917350,14364,31020,173520
2111190,11666,17903,35837
3513350,95527,274962,718987
